job_id,it_id,it_slug,en_id,en_slug,source_hash,status,error,input_tokens,output_tokens,cost_usd,timestamp
pilot-20260418,02b6d565-e218-4374-a508-c0091b091d98,quel-regalo-immenso-chiamato-vaccino,19ba2a67-f108-4d6c-a3ae-12c441c8eb71,quel-regalo-immenso-chiamato-vaccino-en,7ed6126ace73f097,ok,,1947,1021,0.005642,2026-04-18T14:36:55.991910
pilot-20260418,02bbc330-85fd-4ece-984b-6fd40292d3eb,la-cinquataseiesima-colonna-uno-strumento-concreto-di-autoformazione-per-chi-si-trova-in-una-relazione-daiuto,85e61bf3-0225-495b-a63c-8685d123fd8c,la-cinquataseiesima-colonna-uno-strumento-concreto-di-autoformazione-per-chi-si-trova-in-una-relazione-daiuto-en,bd443e226195457a,ok,,1583,812,0.004514,2026-04-18T14:37:11.790100
pilot-20260418,02cd4eca-7b7e-4d69-abe2-b33da28abe4e,tra-lacquario-e-loceano,d26a5f25-42f1-4eb9-a8ee-d8148262c1b6,tra-lacquario-e-loceano-en,c751919fef3df088,ok,,1714,922,0.005059,2026-04-18T14:37:18.338550
pilot-20260418,02f5e0bc-b6de-4889-86a8-5fadfda3c936,special-olympics-2018,e0226974-8e86-4fda-85ae-61921e4d07b7,special-olympics-2018-en,12473d838fc581ab,ok,,1531,723,0.004117,2026-04-18T14:37:28.030963
pilot-20260418,02fce70b-2ebc-458e-b68b-e44e7b1bbda3,ora-che-sono-sola-non-sono-piu-sola,4ff5e2e1-812e-483c-8d3a-91029fa247df,ora-che-sono-sola-non-sono-piu-sola-en,13f24fc7f8e92eeb,ok,,1760,920,0.005088,2026-04-18T14:37:33.851902
pilot-20260418,0301bacd-e47f-4a32-9e33-28251c6d8699,dialogo-aperto-n-70,c0ebeee7-7b1f-4a61-97b6-569736b37c9f,dialogo-aperto-n-70-en,b57a57528d24a883,ok,,1597,841,0.004642,2026-04-18T14:37:41.759167
pilot-20260418,0301f938-3d8b-4014-8012-47e9fe8a911c,larte-di-costruire-giocattoli-creativi,4a040450-5205-4d70-b398-010929b9e743,larte-di-costruire-giocattoli-creativi-en,07cc12144b7d2e2e,ok,,893,247,0.001702,2026-04-18T14:37:48.548077
pilot-20260418,0318f054-e431-4801-ae4d-41d9376c75d7,sara-e-le-sbiruline-di-emily-recensione,be5d5094-d829-4635-98b5-5a038b2e6ddb,sara-e-le-sbiruline-di-emily-recensione-en,61ef4e78edf2ec3f,ok,,913,319,0.002006,2026-04-18T14:37:51.715969
pilot-20260418,034a313a-c7f2-4e11-9b5d-42f3891571e0,dialogo-aperto-n-159,0edbd78f-97f6-4852-8f98-d46979fce174,dialogo-aperto-n-159-en,72c3748743fcbd01,ok,,1701,931,0.005085,2026-04-18T14:37:55.038380
pilot-20260418,034f2701-46d4-426c-8265-0642903a8f64,la-tenerezza-di-dio,da683e22-3afa-4566-9d86-a6e37b3c7ebb,la-tenerezza-di-dio-en,17ee3c4d5e3f215e,ok,,1055,412,0.002492,2026-04-18T14:38:03.379382
pilot-20260418,037cc3cc-a34e-45fa-8223-1c2ae8470d92,citta-futura-un-esempio-di-finanziamento-dalla-banca-etica,c6750966-a2ad-4ab3-92fc-c1c87020e8c5,citta-futura-un-esempio-di-finanziamento-dalla-banca-etica-en,1ab0b22392afbdab,ok,,1247,573,0.00329,2026-04-18T14:38:07.332937
pilot-20260418,0392d995-3177-443f-811d-ba2eb6a29b89,lemporio-del-cielo-e-della-terra-recensione,a9cf7816-5c45-4434-a3bb-4518d7d2735c,lemporio-del-cielo-e-della-terra-recensione-en,74a3e70bc8439204,ok,,1015,381,0.002336,2026-04-18T14:38:12.034724
pilot-20260418,04073c8d-6349-4e99-8119-57160053b74e,una-intuizione-spirituale-sconvolgente,920f4efa-a127-4778-84a6-df39abe516fd,una-intuizione-spirituale-sconvolgente-en,e1049c0b32766c3a,ok,,1200,525,0.00306,2026-04-18T14:38:15.770604
pilot-20260418,040a09ce-1e98-42c5-b281-5dfb0006be1e,per-te-ho-visitato-roma,67632ae3-c3b5-4ae3-b0ba-f0d927b7265a,per-te-ho-visitato-roma-en,08f6e3bcd96d0249,ok,,1714,952,0.005179,2026-04-18T14:38:22.415316
pilot-20260418,0432c9c5-8f69-4a0e-af29-1a506b3b8869,li-fece-uomo-e-donna,cdc44bee-13b6-4d5b-9e55-9eac01e320d8,li-fece-uomo-e-donna-en,0e9804c60be1ec35,ok,,1260,551,0.003212,2026-04-18T14:38:28.777702
pilot-20260418,04674796-8ac6-4500-a16a-c08cd0161d31,la-quadriglia-istruzioni-per-luso,b9bebae5-e3aa-4f98-895d-afedea129e29,la-quadriglia-istruzioni-per-luso-en,7691b5e75a953996,ok,,2107,1316,0.00695,2026-04-18T14:38:33.823687
pilot-20260418,04736941-e7e4-4101-9043-3290341874bf,mamme-coraggiose,78c42e8b-404a-41b2-98d1-5825d8060dd8,mamme-coraggiose-en,3f0e61d7c282a065,ok,,1245,568,0.003268,2026-04-18T14:38:46.509202
pilot-20260418,04a7b7f6-60ad-4027-8171-78b39bbe9988,la-lampada-dei-desideri,7cc9bfd9-8bed-4aab-a684-aa0ebed43ca8,la-lampada-dei-desideri-en,72191693441e9ab3,ok,,2154,1150,0.006323,2026-04-18T14:38:51.087494
pilot-20260418,04b94c87-854a-4041-bfcf-2686569b4ebe,io-non-sapevo,cc549913-2b69-4e08-b366-66a61829482f,io-non-sapevo-en,2f73e1e2ff5159f5,ok,,1649,856,0.004743,2026-04-18T14:39:03.695526
pilot-20260418,04bdce7a-c04b-4a5c-a003-04518e838bfa,il-bambino-che-non-sentiva-dolore,c57f321e-140f-41a6-aebb-8ee1bff8abfe,il-bambino-che-non-sentiva-dolore-en,2fe6dde9f936144a,ok,,1495,614,0.003652,2026-04-18T14:39:11.631566
pilot-20260418,05094841-31ae-4dc3-82d0-b074be7368cb,angelo-un-compagno-di-viaggio,665b9b18-f3cd-43d2-8b4e-f52b3725819d,angelo-un-compagno-di-viaggio-en,c807644ef82de22d,ok,,1310,622,0.003536,2026-04-18T14:39:17.689893
pilot-20260418,052c88ba-51ea-4459-95b1-8ebf9fd72ebd,unaltra-proposta-di-vacanze-con-persone-disabili-i-soggiorni-invernali,d2adbf85-dcd2-405c-98bb-9af7e0adfba7,unaltra-proposta-di-vacanze-con-persone-disabili-i-soggiorni-invernali-en,fd5946a7d44f1f33,ok,,2234,1265,0.006847,2026-04-18T14:39:22.762395
pilot-20260418,052e8bb1-bdc2-4d2c-9c49-464d42cc6ed5,un-orribile-meraviglioso-campeggio-di-fede-e-luce,63ade0e9-0949-4ee0-8b03-07db4a4af060,un-orribile-meraviglioso-campeggio-di-fede-e-luce-en,1544bb7da6c9e4ce,ok,,1567,726,0.004158,2026-04-18T14:39:36.874800
pilot-20260418,0546dcca-0185-42d5-8ae7-0f269445c6e7,il-re-del-mercato-recensione,16861faa-3dca-4855-a3d3-27e3b2f33dcf,il-re-del-mercato-recensione-en,bf93510ca8f8dec3,ok,,1500,729,0.004116,2026-04-18T14:39:43.717739
pilot-20260418,05686c7b-75ce-4661-a8bd-a391af4cdd32,terapia-con-il-cavallo,f28e8edc-8706-439d-8636-f376d5be8fb4,terapia-con-il-cavallo-en,875e839d36cb9f42,ok,,1825,947,0.005248,2026-04-18T14:39:49.634238
pilot-20260418,057ba2cf-96d3-46e2-8786-0e4a2ca368f1,recensione-i-disegni-segreti,9c0e1bb6-ce2d-42ac-8477-5f67c51b7b18,recensione-i-disegni-segreti-en,f7826fe81b0a96a2,ok,,1424,749,0.004135,2026-04-18T14:39:58.345489
pilot-20260418,05ce6045-4e71-4ef0-b40f-af7717cbaf06,mamme-coraggio-e-oltre,1a217f45-94b1-4d6b-b40f-11c822d7e794,mamme-coraggio-e-oltre-en,3e3d94a154c67ec2,ok,,1848,990,0.005438,2026-04-18T14:40:03.676199
pilot-20260418,05f832d9-7876-44ec-a47e-cedab29b12bb,unora-di-musica-con-suor-maria,8ebe3c2e-1404-4977-ae30-e8c0032a3d9d,unora-di-musica-con-suor-maria-en,00a1bac8297a5b20,ok,,1637,819,0.004586,2026-04-18T14:40:13.104180
pilot-20260418,061f453d-4819-4a40-af83-1aa749e01d1b,vita-e-amore-si-erano-spenti,e73e1cf1-99b7-4677-9e10-97c54d009838,vita-e-amore-si-erano-spenti-en,5f9b0df325bbab6d,ok,,1039,398,0.002423,2026-04-18T14:40:20.863973
pilot-20260418,06439a39-b794-497b-92b8-c59662f4a576,la-strada-percorsa-finora,57c32475-80c0-4196-bd9e-4e933c30134c,la-strada-percorsa-finora-en,7def68c4ad8a64a2,ok,,1777,942,0.00519,2026-04-18T14:40:24.722147
pilot-20260418,066e2e2e-8703-4bf3-b8ab-97692a13cc3d,un-cerchio-simbolo-incontro-unita,6673cd4f-8954-4ad2-b8c1-dfff1385a3ac,un-cerchio-simbolo-incontro-unita-en,0117cd76c4a9acec,ok,,2221,1254,0.006793,2026-04-18T14:40:34.133085
pilot-20260418,0674f90d-6555-43ea-ac9c-86e88d65f3b1,dialogo-aperto-n-16,74f658f1-e651-4090-861a-a7e3e1a56620,dialogo-aperto-n-16-en,b6e24742909bfb7d,ok,,1301,593,0.003413,2026-04-18T14:40:47.968497
pilot-20260418,068dbdca-7efa-4372-90e6-43d08e31b0ee,storie-di-rinascita-e-solidarieta-in-le-cicogne-di-chernobyl,fbc02496-296a-4022-86d4-7d7e65a511d1,storie-di-rinascita-e-solidarieta-in-le-cicogne-di-chernobyl-en,3b59203175a032f4,ok,,1875,1012,0.005548,2026-04-18T14:40:52.769843
pilot-20260418,06aa8bc7-2f67-4d59-8751-9ab8b64e337c,la-difficile-storia-di-enrico,d2f0692d-0259-4440-a643-12ff3616c8d5,la-difficile-storia-di-enrico-en,7a72bc322b2c725e,ok,,3982,2436,0.01293,2026-04-18T14:41:02.276901
pilot-20260418,06af2aa8-c56f-48a4-85d5-e6c769491a1d,vittorio-zia-minni,c4cdf96d-e6f5-4b3a-a814-ff5b91aaf04c,vittorio-zia-minni-en,0ae80fa996ebca3a,ok,,1465,730,0.004092,2026-04-18T14:41:41.245434
pilot-20260418,06b2378f-9455-493f-91e0-737d3b5ee0b2,abitare-nellordinarieta,68b14836-f270-44ea-b2a3-8fd5cf8e889b,abitare-nellordinarieta-en,99ff9715c4806531,ok,,2908,1774,0.009422,2026-04-18T14:41:47.450054
pilot-20260418,06b30b53-01ed-496d-bde2-217a244760c0,la-legge-sullintegrazione,d5382993-932c-41a6-98b8-51e34b4f3f78,la-legge-sullintegrazione-en,76bea9c4b1af981c,ok,,2742,1615,0.008654,2026-04-18T14:42:10.622386
pilot-20260418,06ba4ef9-aa9e-47cd-bdd0-881c7daaaa51,julia-jean-e-la-tirannia-della-normalita,98a487b7-2691-4b41-b4a8-449efe026d4c,julia-jean-e-la-tirannia-della-normalita-en,b056a733136f3b7c,ok,,2663,1642,0.008698,2026-04-18T14:42:30.486758
pilot-20260418,06bf782b-3e7e-4ba3-9e61-6d7c0ff0af98,il-dente-del-giudizio-e-il-servizio-civile-volontario,3900e2c2-aa3a-4b52-878e-61f85c29d3f2,il-dente-del-giudizio-e-il-servizio-civile-volontario-en,af713ed7d151118f,ok,,2322,1333,0.00719,2026-04-18T14:42:49.549713
pilot-20260418,06c82c51-ce0d-42d8-8b20-2728b8c381ea,fai-bei-sogni-recensione,685b92a1-72af-40d8-b4c5-49c75e9ca2f2,fai-bei-sogni-recensione-en,32d8d70c5cc5c881,ok,,991,351,0.002197,2026-04-18T14:43:04.630562
